ZINITIALTIMESTAMP,ZFINALTIMESTAMP,ZGRAVITYXMEAN,ZGRAVITYXMAX,ZGRAVITYXMIN,ZGRAVITYXDIFFMAXMIN,ZGRAVITYXDIFFMEAN,ZGRAVITYXSTDDEV,ZGRAVITYXRMS,ZGRAVITYXSUMOFDIFFERENCES,ZGRAVITYYMEAN,ZGRAVITYYMAX,ZGRAVITYYMIN,ZGRAVITYYDIFFMAXMIN,ZGRAVITYYDIFFMEAN,ZGRAVITYYSTDDEV,ZGRAVITYYRMS,ZGRAVITYYSUMOFDIFFERENCES,ZGRAVITYZMEAN,ZGRAVITYZMAX,ZGRAVITYZMIN,ZGRAVITYZDIFFMAXMIN,ZGRAVITYZDIFFMEAN,ZGRAVITYZSTDDEV,ZGRAVITYZRMS,ZGRAVITYZSUMOFDIFFERENCES,SUMOFMAGNITUDEDIFFERENCES,Z3DVOLUME,ZBALANCED,ZIMBALANCED,ZLABEL
1490025068.263988018035889,1490025068.460464954376221,0.670475335348220,0.679148495197296,0.660846829414368,0.018301665782928,-0.670475335348220,0.006297924900540,0.670504913604935,0.018301665782928,-0.178290084004402,-0.163185790181160,-0.186334982514381,0.023149192333221,0.178290084004402,0.006880545000323,0.178422801104002,-0.008129730820656,0.720095271155948,0.732561767101288,0.712307691574097,0.020254075527191,-0.720095271155948,0.007011634062732,0.720129406810601,-0.018833637237549,0.000002326473770,0.000000102245014,21.000000000000000,0.000000000000000,balanced
1490025068.480118036270142,1490025068.656966924667358,0.658167657099272,0.659288048744202,0.656609237194061,0.002678811550140,0.012307678248948,0.000690529385278,0.658168019340333,0.002678811550140,-0.149015152140668,-0.146114632487297,-0.158192425966263,0.012077793478966,-0.029274931863735,0.003640491214694,0.149059614731122,-0.011153191328049,0.737963569791693,0.739758014678955,0.735057294368744,0.004700720310211,-0.017868298635746,0.001124317133090,0.737964426262347,-0.004700720310211,-0.000001673162240,0.000000001225773,19.000000000000000,0.000000000000000,balanced
1490025068.676589965820312,1490025068.863265991210938,0.657476758956909,0.659216940402985,0.656449794769287,0.002767145633698,0.000690898142363,0.000858962857312,0.657477320054214,-0.002472460269928,-0.156576867401600,-0.148449361324310,-0.162067025899887,0.013617664575577,0.007561715260932,0.004239624736843,0.156634254948295,0.013617664575577,0.737010535597801,0.739355802536011,0.734278440475464,0.005077362060547,0.000953034193892,0.001533075799901,0.737012130092556,0.005077362060547,0.000000002130561,0.000000001205098,20.000000000000000,0.000000000000000,balanced
1490025068.882889032363892,1490025069.059737920761108,0.742220473916907,0.981651782989502,0.659305930137634,0.322345852851868,-0.084743714959998,0.138381963635021,0.755010463345325,-0.306759715080261,-0.065566882491112,0.229066297411919,-0.163320094347000,0.392386391758919,-0.091009984910488,0.162824510068616,0.175530160253696,-0.391447409987450,0.517038207697241,0.734259486198425,-0.119357205927372,0.853616692125797,0.219972327900560,0.363068921474813,0.631781251668376,0.853486336767673,-0.000001413052161,0.000136437362616,19.000000000000000,0.000000000000000,balanced
1490025069.079391956329346,1490025069.256211042404175,0.963509283567730,0.964402258396149,0.963203430175781,0.001198828220367,-0.221288809650823,0.000305357169330,0.963509331954912,0.001135408878326,0.235782572313359,0.239504590630531,0.233583644032478,0.005920946598053,-0.301349454804471,0.001403158088432,0.235786747420896,-0.005348891019821,-0.126689230140887,-0.121967278420925,-0.128926232457161,0.006958954036236,0.643727437838128,0.002036907491980,0.126705603766453,-0.001408286392689,0.000000252160348,0.000000000488908,19.000000000000000,0.000000000000000,balanced
1490025069.275863885879517,1490025069.462527990341187,0.962675699591637,0.963144421577454,0.962377786636353,0.000766634941101,0.000833583976093,0.000266484024726,0.962675736475155,0.000609219074249,0.248028844594955,0.251918375492096,0.241587325930595,0.010331049561500,-0.012246272281597,0.003443319878187,0.248052744800158,-0.010033071041107,-0.108144251257181,-0.101398445665836,-0.118559435009956,0.017160989344120,-0.018544978883706,0.005468629719453,0.108282431589731,-0.017160989344120,-0.000000319356744,0.000000001561395,20.000000000000000,0.000000000000000,balanced
1490025069.482182025909424,1490025069.659001111984253,0.961892287982138,0.962505459785461,0.961215078830719,0.001290380954742,0.000783411609499,0.000369753065194,0.961892359048995,0.001290380954742,0.255857262172197,0.260013639926910,0.251952290534973,0.008061349391937,-0.007828417577242,0.002410418832002,0.255868616139608,-0.008061349391937,-0.096367963050541,-0.091970682144165,-0.100514605641365,0.008543923497200,-0.011776288206640,0.002756230025951,0.096407370602389,-0.008543923497200,-0.000000112161883,0.000000000326482,19.000000000000000,0.000000000000000,balanced
1490025069.678653955459595,1490025069.855473041534424,0.959599309845975,0.960967600345612,0.958161771297455,0.002805829048157,0.002292978136163,0.000869556418004,0.959599703827192,0.002805829048157,0.266955686242957,0.272619843482971,0.261210739612579,0.011409103870392,-0.011098424070760,0.003487527376462,0.266978465919350,-0.011409103870392,-0.088823897666053,-0.087203055620193,-0.091161556541920,0.003958500921726,-0.007544065384488,0.001114275155570,0.088830886552548,-0.003958500921726,0.000000138424017,0.000000000141274,19.000000000000000,0.000000000000000,balanced
1490025069.875125885009766,1490025070.061770915985107,0.956354203820229,0.957761466503143,0.955339729785919,0.002421736717224,0.003245106025746,0.000725946308541,0.956354479344697,0.002421736717224,0.279527159035206,0.283126503229141,0.274169385433197,0.008957117795944,-0.012571472792249,0.002667063919501,0.279539882428687,-0.008957117795944,-0.085105888545513,-0.084385506808758,-0.086741834878922,0.002356328070164,-0.003718009120540,0.000638812152729,0.085108286001351,-0.002093680202961,0.000000049158496,0.000000000082470,20.000000000000000,0.000000000000000,balanced
1490025070.081424951553345,1490025070.258244037628174,0.954623667817367,0.955199658870697,0.954198181629181,0.001001477241516,0.001730536002862,0.000298226561551,0.954623714400687,0.001001477241516,0.285801332247885,0.287963807582855,0.283647298812866,0.004316508769989,-0.006274173212679,0.001263785020364,0.285804126399959,-0.004316508769989,-0.083714898479612,-0.081130601465702,-0.084794320166111,0.003663718700409,-0.001390990065901,0.001063754188916,0.083721656699006,-0.003355175256729,0.000000263051375,0.000000000018270,19.000000000000000,0.000000000000000,balanced
1490025070.277896881103516,1490025070.454754114151001,0.954465690412019,0.954698741436005,0.954146742820740,0.000551998615265,0.000157977405347,0.000215530198983,0.954465714746716,-0.000499606132507,0.287737926370219,0.288644492626190,0.286431074142456,0.002213418483734,-0.001936594122334,0.000719545373158,0.287738826051296,0.001923173666000,-0.078742908804040,-0.077578812837601,-0.081207700073719,0.003628887236118,-0.004971989675572,0.001070460760599,0.078750184591284,0.000943250954151,-0.000000274173756,0.000000000022572,19.000000000000000,0.000000000000000,balanced
1490025070.474376916885376,1490025070.661052942276001,0.954152315855026,0.954814314842224,0.953305661678314,0.001508653163910,0.000313374556993,0.000574621950010,0.954152488883142,0.001384973526001,0.287238425016403,0.290789812803268,0.284894138574600,0.005895674228668,0.000499501353816,0.002142256426781,0.287246413499807,-0.005023211240768,-0.084148703143001,-0.081360273063183,-0.085457950830460,0.004097677767277,0.005405794338960,0.001269638717155,0.084158280775696,-0.001548305153847,0.000000370466440,0.000000000185226,20.000000000000000,0.000000000000000,balanced
1490025070.680706977844238,1490025070.857525110244751,0.954128428509361,0.955367267131805,0.953386485576630,0.001980781555176,0.000023887345665,0.000625091652830,0.954128633271907,-0.001980781555176,0.288933683382837,0.290740251541138,0.284926772117615,0.005813479423523,-0.001695258366434,0.001875716787330,0.288939771763321,0.005813479423523,-0.078425667787853,-0.077391207218170,-0.080769963562489,0.003378756344318,-0.005723035355148,0.001154832125732,0.078434169882834,-0.002729579806328,-0.000000355156440,0.000000000091365,19.000000000000000,0.000000000000000,balanced
1490025070.877178907394409,1490025071.063823938369751,0.958074125647545,0.959137499332428,0.955758154392242,0.003379344940186,-0.003945697138184,0.001163831509214,0.958074832536107,-0.003357648849487,0.274600316584110,0.283508449792862,0.270570933818817,0.012937515974045,0.014333366798727,0.004482393768812,0.274636897961640,0.012549132108688,-0.081631953269243,-0.078417427837849,-0.083849005401134,0.005431577563286,0.003206285481390,0.001752821538612,0.081650769609956,0.003299914300442,0.000000091952942,0.000000001708405,20.000000000000000,0.000000000000000,balanced
1490025071.083477020263672,1490025071.142406940460205,0.959378012589046,0.959510564804077,0.959231078624725,0.000279486179352,-0.001303886941501,0.000092988165988,0.959378017095507,-0.000279486179352,0.270130404404231,0.270587325096130,0.269839882850647,0.000747442245483,0.004469912179879,0.000253336647773,0.270130523197677,0.000747442245483,-0.081383545483862,-0.080784030258656,-0.081665173172951,0.000881142914295,-0.000248407785382,0.000315003693333,0.081384155109275,-0.000814512372017,-0.000000030515318,0.000000000000109,7.000000000000000,0.000000000000000,balanced
1490025157.151539087295532,1490025157.348011016845703,-0.017424234632580,-0.014879325404763,-0.018637483939528,0.003758158534765,0.017424234632580,0.001080858646321,0.017457726310850,0.001385478302836,0.467054831130164,0.470062553882599,0.462867408990860,0.007195144891739,-0.467054831130164,0.002267263368866,0.467060334180938,-0.000879377126694,0.884048595314934,0.886298835277557,0.882445693016052,0.003853142261505,-0.884048595314934,0.001211473342743,0.884049425397680,0.000483214855194,-0.000000840409228,0.000000000340603,21.000000000000000,0.000000000000000,balanced
1490025157.367665052413940,1490025157.544483900070190,-0.008822332503960,-0.004528644029051,-0.014959626831114,0.010430982802063,-0.008601902128620,0.003461614691998,0.009477147623958,-0.010430982802063,0.455998634037219,0.462722271680832,0.450383394956589,0.012338876724243,0.011056197092945,0.004051861143538,0.456016635466883,0.012338876724243,0.889916100000080,0.892822563648224,0.886374771595001,0.006447792053223,-0.005867504685146,0.002115285876536,0.889918613960677,-0.006447792053223,-0.000000957183624,0.000000000460962,19.000000000000000,0.000000000000000,balanced
